ADDRESS,ADDRESSLINE1,ADDRESSLINE2,CITY,City_State,CONTACTFIRSTNAME,CONTACTLASTNAME,CONTACTNAME,COUNTRY,CUSTOMERNAME,DEALSIZE,MONTH,MONTH_ID,ORDERDATE,PHONE,POSTALCODE,PRODUCTCODE,PRODUCTLINE,QTR_ID,STATE,STATUS,TERRITORY,YEAR_ID,MSRP,ORDERLINENUMBER,ORDERNUMBER,PRICEEACH,QUANTITYORDERED,SALES
"Merchants House, 27-30 Merchant's Quay  Madrid  28023 Spain","Merchants House, 27-30 Merchant's Quay",,Madrid,Madrid ,Jesus,Fernandez,Jesus Fernandez,Spain,CAF Imports,Medium,November,11,07-11-2003 00:00:00,+34 913 728 555,28023,S24_2011,Ships,4,,Shipped,EMEA,2003,122,7,10177,100,50,6083
1 rue Alsace-Lorraine  Toulouse  31000 France,1 rue Alsace-Lorraine,,Toulouse,Toulouse ,Annette,Roulet,Annette Roulet,France,Alpha Cognac,Medium,November,11,08-11-2003 00:00:00,61.77.6555,31000,S700_2047,Ships,4,,Shipped,EMEA,2003,90,8,10178,96.86,34,3293.24
"Rambla de Catalu¤a, 23  Barcelona  8022 Spain","Rambla de Catalu¤a, 23",,Barcelona,Barcelona ,Eduardo,Saavedra,Eduardo Saavedra,Spain,Enaco Distributors,Medium,November,11,26-11-2003 00:00:00,(93) 203 4555,8022,S700_3962,Ships,4,,Shipped,EMEA,2003,99,11,10197,93.35,35,3267.25
"Rambla de Catalu¤a, 23  Barcelona  8022 Spain","Rambla de Catalu¤a, 23",,Barcelona,Barcelona ,Eduardo,Saavedra,Eduardo Saavedra,Spain,Enaco Distributors,Medium,November,11,26-11-2003 00:00:00,(93) 203 4555,8022,S24_2011,Ships,4,,Shipped,EMEA,2003,122,13,10197,100,41,4534.6
"Merchants House, 27-30 Merchant's Quay  Madrid  28023 Spain","Merchants House, 27-30 Merchant's Quay",,Madrid,Madrid ,Jesus,Fernandez,Jesus Fernandez,Spain,CAF Imports,Medium,November,11,07-11-2003 00:00:00,+34 913 728 555,28023,S18_3259,Trains,4,,Shipped,EMEA,2003,100,11,10177,100,29,3070.52
"2, rue du Commerce  Lyon  69004 France","2, rue du Commerce",,Lyon,Lyon ,Mary,Saveley,Mary Saveley,France,"Saveley & Henriot, Co.",Medium,November,11,25-11-2003 00:00:00,78.32.5555,69004,S24_2300,Trucks and Buses,4,,Shipped,EMEA,2003,127,1,10194,100,49,5760.93
"2, rue du Commerce  Lyon  69004 France","2, rue du Commerce",,Lyon,Lyon ,Mary,Saveley,Mary Saveley,France,"Saveley & Henriot, Co.",Medium,November,11,25-11-2003 00:00:00,78.32.5555,69004,S32_1268,Trucks and Buses,4,,Shipped,EMEA,2003,96,3,10194,97.27,37,3598.99
35 King George  London  WX3 6FW UK,35 King George,,London,London ,Ann,Brown,Ann Brown,UK,"Stylish Desk Decors, Co.",Medium,November,11,06-11-2003 00:00:00,(171) 555-0297,WX3 6FW,S32_2509,Trucks and Buses,4,,Shipped,EMEA,2003,54,3,10175,63.31,50,3165.5
"C/ Romero, 33  Sevilla  41101 Spain","C/ Romero, 33",,Sevilla,Sevilla ,Jose Pedro,Roel,Jose Pedro Roel,Spain,"Iberia Gift Imports, Corp.",Medium,November,11,14-11-2003 00:00:00,(95) 555 82 82,41101,S50_1392,Trucks and Buses,4,,Shipped,EMEA,2003,115,4,10184,100,45,4948.2
"2, rue du Commerce  Lyon  69004 France","2, rue du Commerce",,Lyon,Lyon ,Mary,Saveley,Mary Saveley,France,"Saveley & Henriot, Co.",Medium,November,11,25-11-2003 00:00:00,78.32.5555,69004,S18_4600,Trucks and Buses,4,,Shipped,EMEA,2003,121,5,10194,100,32,4262.08
Strada Provinciale 124  Reggio Emilia  42100 Italy,Strada Provinciale 124,,Reggio Emilia,Reggio Emilia ,Maurizio,Moroni,Maurizio Moroni,Italy,L'ordine Souveniers,Medium,November,11,06-11-2003 00:00:00,0522-556555,42100,S50_1392,Trucks and Buses,4,,Shipped,EMEA,2003,115,9,10176,100,23,3114.89
35 King George  London  WX3 6FW UK,35 King George,,London,London ,Ann,Brown,Ann Brown,UK,"Stylish Desk Decors, Co.",Medium,November,11,06-11-2003 00:00:00,(171) 555-0297,WX3 6FW,S18_4600,Trucks and Buses,4,,Shipped,EMEA,2003,121,10,10175,100,47,5121.59
"C/ Romero, 33  Sevilla  41101 Spain","C/ Romero, 33",,Sevilla,Sevilla ,Jose Pedro,Roel,Jose Pedro Roel,Spain,"Iberia Gift Imports, Corp.",Medium,November,11,14-11-2003 00:00:00,(95) 555 82 82,41101,S24_2300,Trucks and Buses,4,,Shipped,EMEA,2003,127,11,10184,100,24,3496.32
"C/ Romero, 33  Sevilla  41101 Spain","C/ Romero, 33",,Sevilla,Sevilla ,Jose Pedro,Roel,Jose Pedro Roel,Spain,"Iberia Gift Imports, Corp.",Medium,November,11,14-11-2003 00:00:00,(95) 555 82 82,41101,S32_1268,Trucks and Buses,4,,Shipped,EMEA,2003,96,13,10184,100,46,4607.36
Berkeley Gardens 12  Brewery  Liverpool  WX1 6LT UK,Berkeley Gardens 12  Brewery,,Liverpool,Liverpool ,Elizabeth,Devon,Elizabeth Devon,UK,"UK Collectables, Ltd.",Medium,October,10,06-10-2003 00:00:00,(171) 555-2282,WX1 6LT,S18_4409,Vintage Cars,4,,Shipped,EMEA,2003,92,2,10302,89.27,38,3392.26
Keskuskatu 45  Helsinki  21240 Finland,Keskuskatu 45,,Helsinki,Helsinki ,Matti,Karttunen,Matti Karttunen,Finland,"Toys of Finland, Co.",Medium,October,10,06-10-2003 00:00:00,90-224 8555,21240,S18_3856,Vintage Cars,4,,Shipped,EMEA,2003,105,10,10155,100,29,3622.97
"Merchants House, 27-30 Merchant's Quay  Madrid  28023 Spain","Merchants House, 27-30 Merchant's Quay",,Madrid,Madrid ,Jesus,Fernandez,Jesus Fernandez,Spain,CAF Imports,Medium,November,11,07-11-2003 00:00:00,+34 913 728 555,28023,S24_3151,Vintage Cars,4,,Shipped,EMEA,2003,88,2,10177,72.58,45,3266.1
120 Hanover Sq.  London  WA1 1DP UK,120 Hanover Sq.,,London,London ,Thomas,Hardy,Thomas Hardy,UK,"Double Decker Gift Stores, Ltd",Medium,November,11,14-11-2003 00:00:00,(171) 555-7555,WA1 1DP,S18_3856,Vintage Cars,4,,Shipped,EMEA,2003,105,6,10186,100,46,4918.78
"Rambla de Catalu¤a, 23  Barcelona  8022 Spain","Rambla de Catalu¤a, 23",,Barcelona,Barcelona ,Eduardo,Saavedra,Eduardo Saavedra,Spain,Enaco Distributors,Medium,November,11,26-11-2003 00:00:00,(93) 203 4555,8022,S24_3151,Vintage Cars,4,,Shipped,EMEA,2003,88,8,10197,83.2,47,3910.4
120 Hanover Sq.  London  WA1 1DP UK,120 Hanover Sq.,,London,London ,Thomas,Hardy,Thomas Hardy,UK,"Double Decker Gift Stores, Ltd",Medium,November,11,14-11-2003 00:00:00,(171) 555-7555,WA1 1DP,S24_3816,Vintage Cars,4,,Shipped,EMEA,2003,83,8,10186,85.54,36,3079.44
1 rue Alsace-Lorraine  Toulouse  31000 France,1 rue Alsace-Lorraine,,Toulouse,Toulouse ,Annette,Roulet,Annette Roulet,France,Alpha Cognac,Medium,November,11,08-11-2003 00:00:00,61.77.6555,31000,S18_3856,Vintage Cars,4,,Shipped,EMEA,2003,105,9,10178,100,48,5386.56
"Rambla de Catalu¤a, 23  Barcelona  8022 Spain","Rambla de Catalu¤a, 23",,Barcelona,Barcelona ,Eduardo,Saavedra,Eduardo Saavedra,Spain,Enaco Distributors,Medium,November,11,26-11-2003 00:00:00,(93) 203 4555,8022,S18_4522,Vintage Cars,4,,Shipped,EMEA,2003,87,14,10197,100,50,5090.5
15 McCallum Street - NatWest Center #13-03  Makati City  1227 MM Philippines,15 McCallum Street - NatWest Center #13-03,,Makati City,Makati City ,Arnold,Cruz,Arnold Cruz,Philippines,Cruz & Sons Co.,Medium,March,3,03-03-2003 00:00:00,+63 2 555 3587,1227 MM,S24_3856,Classic Cars,1,,Shipped,Japan,2003,140,1,10108,100,40,5448.8
15 McCallum Street - NatWest Center #13-03  Makati City  1227 MM Philippines,15 McCallum Street - NatWest Center #13-03,,Makati City,Makati City ,Arnold,Cruz,Arnold Cruz,Philippines,Cruz & Sons Co.,Medium,March,3,03-03-2003 00:00:00,+63 2 555 3587,1227 MM,S18_3482,Classic Cars,1,,Shipped,Japan,2003,146,8,10108,100,29,4049.56
15 McCallum Street - NatWest Center #13-03  Makati City  1227 MM Philippines,15 McCallum Street - NatWest Center #13-03,,Makati City,Makati City ,Arnold,Cruz,Arnold Cruz,Philippines,Cruz & Sons Co.,Medium,March,3,03-03-2003 00:00:00,+63 2 555 3587,1227 MM,S18_4721,Classic Cars,1,,Shipped,Japan,2003,148,11,10108,100,44,5565.12
15 McCallum Street - NatWest Center #13-03  Makati City  1227 MM Philippines,15 McCallum Street - NatWest Center #13-03,,Makati City,Makati City ,Arnold,Cruz,Arnold Cruz,Philippines,Cruz & Sons Co.,Medium,March,3,03-03-2003 00:00:00,+63 2 555 3587,1227 MM,S32_4485,Motorcycles,1,,Shipped,Japan,2003,102,16,10108,100,31,3669.78
"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  Singapore  79903 Singapore","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Singapore ,Eric,Natividad,Eric Natividad,Singapore,"Dragon Souveniers, Ltd.",Medium,April,4,16-04-2003 00:00:00,+65 221 7555,79903,S700_3962,Ships,2,,Shipped,Japan,2003,99,1,10117,83.42,45,3753.9
"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  Singapore  79903 Singapore","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Singapore ,Eric,Natividad,Eric Natividad,Singapore,"Dragon Souveniers, Ltd.",Medium,April,4,16-04-2003 00:00:00,+65 221 7555,79903,S24_2011,Ships,2,,Shipped,Japan,2003,122,3,10117,100,41,5189.78
"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  Singapore  79903 Singapore","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Singapore ,Eric,Natividad,Eric Natividad,Singapore,"Dragon Souveniers, Ltd.",Medium,April,4,16-04-2003 00:00:00,+65 221 7555,79903,S700_1938,Ships,2,,Shipped,Japan,2003,86,6,10117,79.68,38,3027.84
"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  Singapore  79903 Singapore","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Singapore ,Eric,Natividad,Eric Natividad,Singapore,"Dragon Souveniers, Ltd.",Medium,September,9,19-09-2003 00:00:00,+65 221 7555,79903,S18_4600,Trucks and Buses,3,,Shipped,Japan,2003,121,2,10150,100,49,6467.02
"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  Singapore  79903 Singapore","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Singapore ,Eric,Natividad,Eric Natividad,Singapore,"Dragon Souveniers, Ltd.",Medium,October,10,22-10-2003 00:00:00,+65 221 7555,79903,S18_4027,Classic Cars,4,,Shipped,Japan,2003,143,6,10165,100,28,3337.6
15 McCallum Street - NatWest Center #13-03  Makati City  1227 MM Philippines,15 McCallum Street - NatWest Center #13-03,,Makati City,Makati City ,Arnold,Cruz,Arnold Cruz,Philippines,Cruz & Sons Co.,Medium,November,11,27-11-2003 00:00:00,+63 2 555 3587,1227 MM,S700_2466,Planes,4,,Shipped,Japan,2003,99,1,10198,100,42,4774.56
15 McCallum Street - NatWest Center #13-03  Makati City  1227 MM Philippines,15 McCallum Street - NatWest Center #13-03,,Makati City,Makati City ,Arnold,Cruz,Arnold Cruz,Philippines,Cruz & Sons Co.,Medium,November,11,27-11-2003 00:00:00,+63 2 555 3587,1227 MM,S24_2841,Planes,4,,Shipped,Japan,2003,68,5,10198,67.82,48,3255.36
"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  Singapore  79903 Singapore","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Singapore ,Eric,Natividad,Eric Natividad,Singapore,"Dragon Souveniers, Ltd.",Medium,October,10,22-10-2003 00:00:00,+65 221 7555,79903,S18_3259,Trains,4,,Shipped,Japan,2003,100,1,10165,100,50,5344.5
"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  Singapore  79903 Singapore","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Singapore ,Eric,Natividad,Eric Natividad,Singapore,"Dragon Souveniers, Ltd.",Medium,October,10,22-10-2003 00:00:00,+65 221 7555,79903,S50_1392,Trucks and Buses,4,,Shipped,Japan,2003,115,10,10165,94.92,48,4556.16
"Bronz Sok., Bronz Apt. 3/6 Tesvikiye  Singapore  79903 Singapore","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Singapore ,Eric,Natividad,Eric Natividad,Singapore,"Dragon Souveniers, Ltd.",Medium,October,10,22-10-2003 00:00:00,+65 221 7555,79903,S24_2300,Trucks and Buses,4,,Shipped,Japan,2003,127,17,10165,100,32,4661.76
11328 Douglas Av.  Philadelphia PA 71270 USA,11328 Douglas Av.,,Philadelphia,Philadelphia PA,Rosa,Hernandez,Rosa Hernandez,USA,Motor Mint Distributors Inc.,Medium,March,3,10-03-2003 00:00:00,2155559857,71270,S18_3685,Classic Cars,1,PA,Shipped,NA,2003,141,2,10109,100,47,6241.6
897 Long Airport Avenue  NYC NY 10022 USA,897 Long Airport Avenue,,NYC,NYC NY,Kwai,Yu,Kwai Yu,USA,Land of Toys Inc.,Medium,February,2,24-02-2003 00:00:00,2125557818,10022,S24_2000,Motorcycles,1,NY,Shipped,NA,2003,76,7,10107,83.03,38,3155.14
5557 North Pendale Street  San Francisco CA  USA,5557 North Pendale Street,,San Francisco,San Francisco CA,Julie,Murphy,Julie Murphy,USA,Mini Wheels Co.,Medium,March,3,25-03-2003 00:00:00,6505555787,,S18_3320,Vintage Cars,1,CA,Shipped,NA,2003,99,4,10111,100,39,4178.85
8489 Strong St.  Las Vegas NV 83030 USA,8489 Strong St.,,Las Vegas,Las Vegas NV,Sue,King,Sue King,USA,Signal Gift Stores,Medium,May,5,21-05-2003 00:00:00,7025551838,83030,S24_3191,Classic Cars,2,NV,Shipped,NA,2003,85,11,10124,83.04,49,4068.96
8489 Strong St.  Las Vegas NV 83030 USA,8489 Strong St.,,Las Vegas,Las Vegas NV,Sue,King,Sue King,USA,Signal Gift Stores,Medium,May,5,21-05-2003 00:00:00,7025551838,83030,S24_3432,Classic Cars,2,NV,Shipped,NA,2003,107,13,10124,100,43,5203
4092 Furth Circle Suite 400 NYC NY 10022 USA,4092 Furth Circle,Suite 400,NYC,NYC NY,Jeff,Young,Jeff Young,USA,Muscle Machine Inc,Medium,June,6,03-06-2003 00:00:00,2125557413,10022,S18_4027,Classic Cars,2,NY,Shipped,NA,2003,143,5,10127,100,25,3447
4092 Furth Circle Suite 400 NYC NY 10022 USA,4092 Furth Circle,Suite 400,NYC,NYC NY,Jeff,Young,Jeff Young,USA,Muscle Machine Inc,Medium,June,6,03-06-2003 00:00:00,2125557413,10022,S18_3232,Classic Cars,2,NY,Shipped,NA,2003,169,15,10127,100,22,3837.24
5905 Pompton St. Suite 750 NYC NY 10022 USA,5905 Pompton St.,Suite 750,NYC,NYC NY,Maria,Hernandez,Maria Hernandez,USA,Classic Legends Inc.,Medium,April,4,04-04-2003 00:00:00,2125558493,10022,S24_4048,Classic Cars,2,NY,Shipped,NA,2003,118,1,10115,100,44,5568.64
5905 Pompton St. Suite 750 NYC NY 10022 USA,5905 Pompton St.,Suite 750,NYC,NYC NY,Maria,Hernandez,Maria Hernandez,USA,Classic Legends Inc.,Medium,April,4,04-04-2003 00:00:00,2125558493,10022,S24_1444,Classic Cars,2,NY,Shipped,NA,2003,57,2,10115,69.36,47,3259.92
2440 Pompton St.  Glendale CT 97561 USA,2440 Pompton St.,,Glendale,Glendale CT,Dan,Lewis,Dan Lewis,USA,Gift Ideas Corp.,Medium,June,6,16-06-2003 00:00:00,2035554407,97561,S700_2466,Planes,2,CT,Shipped,NA,2003,99,1,10131,100,40,4427.6
2440 Pompton St.  Glendale CT 97561 USA,2440 Pompton St.,,Glendale,Glendale CT,Dan,Lewis,Dan Lewis,USA,Gift Ideas Corp.,Medium,June,6,16-06-2003 00:00:00,2035554407,97561,S24_3949,Planes,2,CT,Shipped,NA,2003,68,3,10131,81.89,50,4094.5
4092 Furth Circle Suite 400 NYC NY 10022 USA,4092 Furth Circle,Suite 400,NYC,NYC NY,Jeff,Young,Jeff Young,USA,Muscle Machine Inc,Medium,June,6,03-06-2003 00:00:00,2125557413,10022,S50_1514,Trains,2,NY,Shipped,NA,2003,58,4,10127,69.12,46,3179.52
4092 Furth Circle Suite 400 NYC NY 10022 USA,4092 Furth Circle,Suite 400,NYC,NYC NY,Jeff,Young,Jeff Young,USA,Muscle Machine Inc,Medium,June,6,03-06-2003 00:00:00,2125557413,10022,S50_1392,Trucks and Buses,2,NY,Shipped,NA,2003,115,9,10127,100,46,6176.42
8489 Strong St.  Las Vegas NV 83030 USA,8489 Strong St.,,Las Vegas,Las Vegas NV,Sue,King,Sue King,USA,Signal Gift Stores,Medium,May,5,21-05-2003 00:00:00,7025551838,83030,S18_4409,Vintage Cars,2,NV,Shipped,NA,2003,92,7,10124,85.59,36,3081.24
16780 Pompton St.  Brickhaven MA 58339 USA,16780 Pompton St.,,Brickhaven,Brickhaven MA,Leslie,Taylor,Leslie Taylor,USA,Auto-Moto Classics Inc.,Medium,June,6,16-06-2003 00:00:00,6175558428,58339,S18_3856,Vintage Cars,2,MA,Shipped,NA,2003,105,1,10130,100,33,3423.75
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,July,7,02-07-2003 00:00:00,4155551450,97562,S24_3856,Classic Cars,3,CA,Shipped,NA,2003,140,2,10135,100,47,6336.07
9408 Furth Circle  Burlingame CA 94217 USA,9408 Furth Circle,,Burlingame,Burlingame CA,Juri,Hirano,Juri Hirano,USA,Technics Stores Inc.,Medium,July,7,24-07-2003 00:00:00,6505556809,94217,S700_2824,Classic Cars,3,CA,Shipped,NA,2003,101,6,10140,100,36,4114.8
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,July,7,02-07-2003 00:00:00,4155551450,97562,S18_3482,Classic Cars,3,CA,Shipped,NA,2003,146,9,10135,100,42,5432.7
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,July,7,02-07-2003 00:00:00,4155551450,97562,S18_3278,Classic Cars,3,CA,Shipped,NA,2003,80,10,10135,78,45,3510
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,July,7,02-07-2003 00:00:00,4155551450,97562,S18_4721,Classic Cars,3,CA,Shipped,NA,2003,148,12,10135,100,31,4705.18
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,August,8,08-08-2003 00:00:00,4155551450,97562,S18_4027,Classic Cars,3,CA,Shipped,NA,2003,143,15,10142,100,24,3791.52
2440 Pompton St.  Glendale CT 97561 USA,2440 Pompton St.,,Glendale,Glendale CT,Dan,Lewis,Dan Lewis,USA,Gift Ideas Corp.,Medium,September,9,03-09-2003 00:00:00,2035554407,97561,S18_4721,Classic Cars,3,CT,Shipped,NA,2003,148,1,10146,100,29,4444.54
7825 Douglas Av.  Brickhaven MA 58339 USA,7825 Douglas Av.,,Brickhaven,Brickhaven MA,Allen,Nelson,Allen Nelson,USA,Collectables For Less Inc.,Medium,September,9,05-09-2003 00:00:00,6175558555,58339,S18_3482,Classic Cars,3,MA,Shipped,NA,2003,146,9,10147,100,37,4405.22
7825 Douglas Av.  Brickhaven MA 58339 USA,7825 Douglas Av.,,Brickhaven,Brickhaven MA,Allen,Nelson,Allen Nelson,USA,Collectables For Less Inc.,Medium,September,9,05-09-2003 00:00:00,6175558555,58339,S18_3278,Classic Cars,3,MA,Shipped,NA,2003,80,10,10147,86.04,36,3097.44
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,July,7,02-07-2003 00:00:00,4155551450,97562,S50_4713,Motorcycles,3,CA,Shipped,NA,2003,81,15,10135,96,44,4224
78934 Hillside Dr.  Pasadena CA 90003 USA,78934 Hillside Dr.,,Pasadena,Pasadena CA,Julie,Young,Julie Young,USA,Toys4GrownUps.com,Medium,August,8,25-08-2003 00:00:00,6265557265,90003,S50_4713,Motorcycles,3,CA,Shipped,NA,2003,81,2,10145,81.36,38,3091.68
78934 Hillside Dr.  Pasadena CA 90003 USA,78934 Hillside Dr.,,Pasadena,Pasadena CA,Julie,Young,Julie Young,USA,Toys4GrownUps.com,Medium,August,8,25-08-2003 00:00:00,6265557265,90003,S32_4485,Motorcycles,3,CA,Shipped,NA,2003,102,4,10145,100,27,3251.34
78934 Hillside Dr.  Pasadena CA 90003 USA,78934 Hillside Dr.,,Pasadena,Pasadena CA,Julie,Young,Julie Young,USA,Toys4GrownUps.com,Medium,August,8,25-08-2003 00:00:00,6265557265,90003,S24_1578,Motorcycles,3,CA,Shipped,NA,2003,112,7,10145,95.8,43,4119.4
78934 Hillside Dr.  Pasadena CA 90003 USA,78934 Hillside Dr.,,Pasadena,Pasadena CA,Julie,Young,Julie Young,USA,Toys4GrownUps.com,Medium,August,8,25-08-2003 00:00:00,6265557265,90003,S24_2000,Motorcycles,3,CA,Shipped,NA,2003,76,11,10145,83.03,47,3902.41
78934 Hillside Dr.  Pasadena CA 90003 USA,78934 Hillside Dr.,,Pasadena,Pasadena CA,Julie,Young,Julie Young,USA,Toys4GrownUps.com,Medium,August,8,25-08-2003 00:00:00,6265557265,90003,S32_1374,Motorcycles,3,CA,Shipped,NA,2003,99,12,10145,93.9,33,3098.7
2440 Pompton St.  Glendale CT 97561 USA,2440 Pompton St.,,Glendale,Glendale CT,Dan,Lewis,Dan Lewis,USA,Gift Ideas Corp.,Medium,September,9,03-09-2003 00:00:00,2035554407,97561,S18_3782,Motorcycles,3,CT,Shipped,NA,2003,62,2,10146,67.14,47,3155.58
78934 Hillside Dr.  Pasadena CA 90003 USA,78934 Hillside Dr.,,Pasadena,Pasadena CA,Julie,Young,Julie Young,USA,Toys4GrownUps.com,Medium,August,8,25-08-2003 00:00:00,6265557265,90003,S24_1785,Planes,3,CA,Shipped,NA,2003,109,16,10145,87.54,40,3501.6
4575 Hillside Dr.  New Bedford MA 50553 USA,4575 Hillside Dr.,,New Bedford,New Bedford MA,Wing C,Tam,Wing C Tam,USA,Mini Creations Ltd.,Medium,August,8,10-08-2003 00:00:00,5085559555,50553,S700_1691,Planes,3,MA,Shipped,NA,2003,91,2,10143,100,36,3945.96
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,August,8,08-08-2003 00:00:00,4155551450,97562,S700_3962,Ships,3,CA,Shipped,NA,2003,99,4,10142,85.41,38,3245.58
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,August,8,08-08-2003 00:00:00,4155551450,97562,S24_2011,Ships,3,CA,Shipped,NA,2003,122,6,10142,100,33,3366
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,August,8,08-08-2003 00:00:00,4155551450,97562,S700_1938,Ships,3,CA,Shipped,NA,2003,86,9,10142,84.01,43,3612.43
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,August,8,08-08-2003 00:00:00,4155551450,97562,S32_3207,Trains,3,CA,Shipped,NA,2003,62,16,10142,74.57,42,3131.94
9408 Furth Circle  Burlingame CA 94217 USA,9408 Furth Circle,,Burlingame,Burlingame CA,Juri,Hirano,Juri Hirano,USA,Technics Stores Inc.,Medium,July,7,24-07-2003 00:00:00,6505556809,94217,S24_2300,Trucks and Buses,3,CA,Shipped,NA,2003,127,1,10140,100,47,5105.14
9408 Furth Circle  Burlingame CA 94217 USA,9408 Furth Circle,,Burlingame,Burlingame CA,Juri,Hirano,Juri Hirano,USA,Technics Stores Inc.,Medium,July,7,24-07-2003 00:00:00,6505556809,94217,S18_4600,Trucks and Buses,3,CA,Shipped,NA,2003,121,5,10140,100,40,4601.2
5677 Strong St.  San Rafael CA 97562 USA,5677 Strong St.,,San Rafael,San Rafael CA,Valarie,Nelson,Valarie Nelson,USA,Mini Gifts Distributors Ltd.,Medium,August,8,08-08-2003 00:00:00,4155551450,97562,S24_3151,Vintage Cars,3,CA,Shipped,NA,2003,88,1,10142,98.25,49,4814.25
4575 Hillside Dr.  New Bedford MA 50553 USA,4575 Hillside Dr.,,New Bedford,New Bedford MA,Wing C,Tam,Wing C Tam,USA,Mini Creations Ltd.,Medium,August,8,10-08-2003 00:00:00,5085559555,50553,S18_3856,Vintage Cars,3,MA,Shipped,NA,2003,105,12,10143,100,34,3455.76
2793 Furth Circle  Brisbane CA 94217 USA,2793 Furth Circle,,Brisbane,Brisbane CA,Sue,Taylor,Sue Taylor,USA,Signal Collectibles Ltd.,Medium,September,9,12-09-2003 00:00:00,4155554312,94217,S18_3320,Vintage Cars,3,CA,Shipped,NA,2003,99,2,10149,94.25,42,3958.5
6047 Douglas Av.  Los Angeles CA  USA,6047 Douglas Av.,,Los Angeles,Los Angeles CA,Michael,Chandler,Michael Chandler,USA,"Men 'R' US Retailers, Ltd.",Medium,October,10,11-10-2003 00:00:00,2155554369,,S18_3232,Classic Cars,4,CA,Shipped,NA,2003,169,1,10160,100,20,3996.4
7734 Strong St.  San Francisco CA  USA,7734 Strong St.,,San Francisco,San Francisco CA,Julie,Brown,Julie Brown,USA,Corporate Gift Ideas Co.,Medium,October,10,10-10-2003 00:00:00,6505551386,,S24_3371,Classic Cars,4,CA,Shipped,NA,2003,61,1,10159,69.8,50,3490
6047 Douglas Av.  Los Angeles CA  USA,6047 Douglas Av.,,Los Angeles,Los Angeles CA,Michael,Chandler,Michael Chandler,USA,"Men 'R' US Retailers, Ltd.",Medium,October,10,11-10-2003 00:00:00,2155554369,,S24_3856,Classic Cars,4,CA,Shipped,NA,2003,140,3,10160,100,35,4767.7
7734 Strong St.  San Francisco CA  USA,7734 Strong St.,,San Francisco,San Francisco CA,Julie,Brown,Julie Brown,USA,Corporate Gift Ideas Co.,Medium,October,10,10-10-2003 00:00:00,6505551386,,S18_3482,Classic Cars,4,CA,Shipped,NA,2003,146,4,10159,100,25,3638
7734 Strong St.  San Francisco CA  USA,7734 Strong St.,,San Francisco,San Francisco CA,Julie,Brown,Julie Brown,USA,Corporate Gift Ideas Co.,Medium,October,10,10-10-2003 00:00:00,6505551386,,S18_4721,Classic Cars,4,CA,Shipped,NA,2003,148,7,10159,100,32,4618.88
